claim_id	row_fingerprint	kind	specs	mysql_fixtures	native_tests	application_runners	ci_tiers
claim-0100	ad489c4f4903e501	mysql	docs/specs/baseline-group-concat-max-len-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_group_concat_max_len_system_variable_expectations.sh	packages/libmylite/tests/runtime_group_concat_max_len_system_variable_test.c	-	pr-native;nightly-mysql
claim-0101	91e9ba5ef737f4c2	mysql	docs/specs/baseline-information-schema-stats-expiry-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_information_schema_stats_expiry_system_variable_expectations.sh	packages/libmylite/tests/runtime_information_schema_stats_expiry_system_variable_test.c	-	pr-native;nightly-mysql
claim-0102	7e752dcbe8eefacb	mysql	docs/specs/baseline-transaction-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_transaction_system_variables_expectations.sh	packages/libmylite/tests/runtime_transaction_lifecycle_test.c	-	pr-native;nightly-mysql
claim-0103	c30e91ba5ad4f784	mysql	docs/specs/baseline-unique-checks-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_unique_checks_system_variable_expectations.sh	packages/libmylite/tests/runtime_unique_checks_system_variable_test.c	-	pr-native;nightly-mysql
claim-0104	7ee0792fb02d7188	mysql	docs/specs/baseline-updatable-views-with-limit-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_updatable_views_with_limit_system_variable_expectations.sh	packages/libmylite/tests/runtime_updatable_views_with_limit_system_variable_test.c	-	pr-native;nightly-mysql
claim-0105	f02bdfbd356d98f3	mysql	docs/specs/baseline-sql-auto-is-null-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_auto_is_null_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_auto_is_null_system_variable_test.c	-	pr-native;nightly-mysql
claim-0106	d6897c48a28cf7fa	mysql	docs/specs/baseline-sql-big-selects-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_big_selects_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_big_selects_system_variable_test.c	-	pr-native;nightly-mysql
claim-0107	e2e65d4bb2cff579	mysql	docs/specs/baseline-sql-buffer-result-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_buffer_result_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_buffer_result_system_variable_test.c	-	pr-native;nightly-mysql
claim-0108	e406427a478e511e	mysql	docs/specs/baseline-sql-generate-invisible-primary-key-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_generate_invisible_primary_key_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_generate_invisible_primary_key_system_variable_test.c	-	pr-native;nightly-mysql
claim-0109	16d7f418a58b3960	mysql	docs/specs/baseline-sql-log-bin-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_log_bin_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_log_bin_system_variable_test.c	-	pr-native;nightly-mysql
claim-0110	7e95a46d49195816	mysql	docs/specs/baseline-sql-log-off-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_log_off_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_log_off_system_variable_test.c	-	pr-native;nightly-mysql
claim-0111	56ad0c67415fa8fe	mysql	docs/specs/baseline-time-zone-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_time_zone_system_variable_expectations.sh	packages/libmylite/tests/runtime_time_zone_system_variable_test.c	-	pr-native;nightly-mysql
claim-0112	267037a1116d4fd7	mysql	docs/specs/baseline-show-variables-where/specs.md	packages/libmylite/tests/mysql_baseline_show_variables_where_expectations.sh	packages/libmylite/tests/runtime_show_variables_test.c	-	pr-native;nightly-mysql
claim-0113	721a60cdbfc8446f	mysql	docs/specs/baseline-server-identity-binary-log-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_server_identity_binary_log_system_variables_expectations.sh	packages/libmylite/tests/runtime_server_identity_binary_log_system_variables_test.c	-	pr-native;nightly-mysql
claim-0114	7c36ea2f53cdc387	mysql	docs/specs/baseline-binary-log-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_binary_log_system_variables_expectations.sh	packages/libmylite/tests/runtime_binary_log_system_variables_test.c	-	pr-native;nightly-mysql
claim-0115	718c9ddc126fe943	mysql	docs/specs/baseline-bootstrap-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_bootstrap_system_variables_expectations.sh	packages/libmylite/tests/runtime_bootstrap_system_variables_test.c	-	pr-native;nightly-mysql
claim-0116	805cce3217b92bc0	mysql	docs/specs/baseline-compatibility-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_compatibility_system_variables_expectations.sh	packages/libmylite/tests/runtime_compatibility_system_variables_test.c	-	pr-native;nightly-mysql
claim-0117	7bb47e4ea6048fc5	mysql	docs/specs/baseline-optimizer-event-fulltext-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_compatibility_system_variables_expectations.sh	packages/libmylite/tests/runtime_compatibility_system_variables_test.c	-	pr-native;nightly-mysql
claim-0118	5fab79387fe33306	mysql	docs/specs/baseline-gi-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_compatibility_system_variables_expectations.sh	packages/libmylite/tests/runtime_compatibility_system_variables_test.c	-	pr-native;nightly-mysql
claim-0119	040c7c2223221c37	mysql	docs/specs/baseline-remaining-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_remaining_system_variables_expectations.sh	packages/libmylite/tests/runtime_remaining_system_variables_test.c	-	pr-native;nightly-mysql
claim-0120	1d020550d6f924d6	mysql	docs/specs/baseline-jl-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_jl_system_variables_expectations.sh	packages/libmylite/tests/runtime_jl_system_variables_test.c	-	pr-native;nightly-mysql
claim-0121	c65fe086d2a9151a	mysql	docs/specs/baseline-m-server-limit-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_m_server_limit_system_variables_expectations.sh	packages/libmylite/tests/runtime_m_server_limit_system_variables_test.c	-	pr-native;nightly-mysql
claim-0122	8b52402bc2c84425	mysql	docs/specs/baseline-m-session-limit-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_m_session_limit_system_variables_expectations.sh	packages/libmylite/tests/runtime_m_session_limit_system_variables_test.c	-	pr-native;nightly-mysql
claim-0123	18985dbd3f2374bc	mysql	docs/specs/baseline-myisam-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_myisam_system_variables_expectations.sh	packages/libmylite/tests/runtime_myisam_system_variables_test.c	-	pr-native;nightly-mysql
claim-0124	09446ab13144bd9b	mysql	docs/specs/baseline-innodb-core-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_core_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_core_system_variables_test.c	-	pr-native;nightly-mysql
claim-0125	ad8f90b4d4960714	mysql	docs/specs/baseline-innodb-storage-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_storage_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_storage_system_variables_test.c	-	pr-native;nightly-mysql
claim-0126	cddcc9a2259c66cb	mysql	docs/specs/baseline-innodb-file-flush-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_file_flush_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_file_flush_system_variables_test.c	-	pr-native;nightly-mysql
claim-0127	3c754ce1cc2cdb76	mysql	docs/specs/baseline-innodb-fulltext-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_fulltext_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_fulltext_system_variables_test.c	-	pr-native;nightly-mysql
claim-0128	0c6827e90a0603de	mysql	docs/specs/baseline-innodb-io-log-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_io_log_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_io_log_system_variables_test.c	-	pr-native;nightly-mysql
claim-0129	bdeb82b6403e51d7	mysql	docs/specs/baseline-innodb-dirty-purge-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_dirty_purge_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_dirty_purge_system_variables_test.c	-	pr-native;nightly-mysql
claim-0130	61f455075ecd15d4	mysql	docs/specs/baseline-innodb-monitor-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_monitor_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_monitor_system_variables_test.c	-	pr-native;nightly-mysql
claim-0131	9476f046654fd1ad	mysql	docs/specs/baseline-innodb-page-read-purge-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_page_read_purge_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_page_read_purge_system_variables_test.c	-	pr-native;nightly-mysql
claim-0132	5fe739795e294c4c	mysql	docs/specs/baseline-innodb-redo-rollback-spin-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_redo_rollback_spin_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_redo_rollback_spin_system_variables_test.c	-	pr-native;nightly-mysql
claim-0133	ff20d0b956f9c6da	mysql	docs/specs/baseline-innodb-stats-status-thread-undo-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_innodb_stats_status_thread_undo_system_variables_expectations.sh	packages/libmylite/tests/runtime_innodb_stats_status_thread_undo_system_variables_test.c	-	pr-native;nightly-mysql
claim-0134	8f8b3a60a5224e33	mysql	docs/specs/baseline-show-binary-log-metadata/specs.md	packages/libmylite/tests/mysql_baseline_show_binary_log_metadata_expectations.sh	packages/libmylite/tests/runtime_show_binary_log_metadata_test.c	-	pr-native;nightly-mysql
claim-0135	a919edcd93931ca9	mysql	docs/specs/baseline-show-binlog-events-options/specs.md	packages/libmylite/tests/mysql_baseline_show_binary_log_metadata_expectations.sh	packages/libmylite/tests/runtime_show_binary_log_metadata_test.c	-	pr-native;nightly-mysql
claim-0136	6533ef8af1cee1e9	mysql	docs/specs/baseline-show-replica-metadata/specs.md	packages/libmylite/tests/mysql_baseline_show_replica_metadata_expectations.sh	packages/libmylite/tests/runtime_show_replica_metadata_test.c	-	pr-native;nightly-mysql
claim-0137	d287565a61d56ab1	mysql	docs/specs/parser-corpus-admin-transaction-surfaces/specs.md	packages/libmylite/tests/mysql_parser_corpus_admin_transaction_surfaces_expectations.sh	packages/libmylite/tests/runtime_parser_corpus_admin_transaction_surfaces_test.c	-	pr-native;nightly-mysql
claim-0138	c002dafdf506a193	mysql	docs/specs/baseline-replication-functions/specs.md	packages/libmylite/tests/mysql_baseline_replication_functions_expectations.sh	packages/libmylite/tests/runtime_replication_functions_test.c	-	pr-native;nightly-mysql
claim-0139	2f6fe3bbc9454e8c	mysql	docs/specs/baseline-replication-global-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_replication_global_system_variables_expectations.sh	packages/libmylite/tests/runtime_replication_global_system_variables_test.c	-	pr-native;nightly-mysql
claim-0140	a232bc566a94288d	mysql	docs/specs/baseline-replica-applier-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_replica_applier_system_variables_expectations.sh	packages/libmylite/tests/runtime_replica_applier_system_variables_test.c	-	pr-native;nightly-mysql
claim-0141	f01715594c65290c	mysql	docs/specs/baseline-server-environment-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_server_environment_system_variables_expectations.sh	packages/libmylite/tests/runtime_server_environment_system_variables_test.c	-	pr-native;nightly-mysql
claim-0142	8effafe019add50f	mysql	docs/specs/baseline-explicit-defaults-for-timestamp-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_explicit_defaults_for_timestamp_system_variable_expectations.sh	packages/libmylite/tests/runtime_explicit_defaults_for_timestamp_system_variable_test.c	-	pr-native;nightly-mysql
claim-0143	99b28cff44773530	mysql	docs/specs/baseline-admin-listener-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_admin_listener_system_variables_expectations.sh	packages/libmylite/tests/runtime_admin_listener_system_variables_test.c	-	pr-native;nightly-mysql
claim-0144	9eedce72c376a1b4	mysql	docs/specs/baseline-mysqlx-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_mysqlx_system_variables_expectations.sh	packages/libmylite/tests/runtime_mysqlx_system_variables_test.c	-	pr-native;nightly-mysql
claim-0145	a5fd0038975a5094	mysql	docs/specs/baseline-server-tls-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_server_tls_system_variables_expectations.sh	packages/libmylite/tests/runtime_server_tls_system_variables_test.c	-	pr-native;nightly-mysql
claim-0146	8b8d28d72acaaf8e	mysql	docs/specs/baseline-server-logging-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_server_logging_system_variables_expectations.sh	packages/libmylite/tests/runtime_server_logging_system_variables_test.c	-	pr-native;nightly-mysql
claim-0147	871e4a6fd64168f2	mysql	docs/specs/baseline-session-tuning-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_session_tuning_system_variables_expectations.sh	packages/libmylite/tests/runtime_session_tuning_system_variables_test.c	-	pr-native;nightly-mysql
claim-0148	6ff678349510227d	mysql	docs/specs/baseline-o-optimizer-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_o_optimizer_system_variables_expectations.sh	packages/libmylite/tests/runtime_o_optimizer_system_variables_test.c	-	pr-native;nightly-mysql
claim-0149	3c72bf065660533b	mysql	docs/specs/baseline-server-capability-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_server_capability_system_variables_expectations.sh	packages/libmylite/tests/runtime_server_capability_system_variables_test.c	-	pr-native;nightly-mysql
claim-0150	673b8aaf83bc8d4e	mysql	docs/specs/baseline-read-only-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_read_only_system_variables_expectations.sh	packages/libmylite/tests/runtime_read_only_system_variables_test.c	-	pr-native;nightly-mysql
claim-0151	2158b501834b0375	mysql	docs/specs/baseline-lower-case-table-names-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_lower_case_table_names_system_variable_expectations.sh	packages/libmylite/tests/runtime_set_fixed_system_variables_test.c	-	pr-native;nightly-mysql
claim-0152	503b6d2b40244d74	mysql	docs/specs/baseline-max-allowed-packet-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_max_allowed_packet_system_variable_expectations.sh	packages/libmylite/tests/runtime_max_allowed_packet_system_variable_test.c	-	pr-native;nightly-mysql
claim-0153	c6ae445b81d7b58d	mysql	docs/specs/baseline-timeout-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_timeout_system_variables_expectations.sh	packages/libmylite/tests/runtime_timeout_system_variables_test.c	-	pr-native;nightly-mysql
claim-0154	e10126cb901af0a7	mysql	docs/specs/baseline-network-timeout-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_network_timeout_system_variables_expectations.sh	packages/libmylite/tests/runtime_network_timeout_system_variables_test.c	-	pr-native;nightly-mysql
claim-0155	b813e261dbffa845	mysql	docs/specs/baseline-connection-system-variables/specs.md	packages/libmylite/tests/mysql_baseline_connection_system_variables_expectations.sh	packages/libmylite/tests/runtime_connection_system_variables_test.c	-	pr-native;nightly-mysql
claim-0156	837b9ac66aa80831	mysql	docs/specs/baseline-sql-require-primary-key-ddl/specs.md	packages/libmylite/tests/mysql_baseline_sql_require_primary_key_ddl_expectations.sh	packages/libmylite/tests/runtime_sql_require_primary_key_system_variable_test.c	-	pr-native;nightly-mysql
claim-0157	26c3128efde71f82	mysql	docs/specs/baseline-sql-replica-skip-counter-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_replica_skip_counter_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_replica_skip_counter_system_variable_test.c	-	pr-native;nightly-mysql
claim-0158	29295fbd5a4178e5	mysql	docs/specs/baseline-sql-slave-skip-counter-system-variable/specs.md	packages/libmylite/tests/mysql_baseline_sql_slave_skip_counter_system_variable_expectations.sh	packages/libmylite/tests/runtime_sql_slave_skip_counter_system_variable_test.c	-	pr-native;nightly-mysql
